"V1"	"V2"	"V3"	"V4"
"4757"	0.12	0.0469999999999999	0.37	0.2
"4758"	0.57	0.7	0.13	0.14
"4759"	0.03	0.012	0.0509999999999999	0.022
"4760"	0.35	0.071	0.99	0.97
"4761"	0.003	0.001	0.022	0.00800000000000001
"4762"	0.0649999999999999	0.004	0.069	0.00600000000000001
"4763"	0.0289999999999999	0.004	0.0679999999999999	0.015
"4764"	0.00800000000000001	0.03	0.0439999999999999	0.1
"4765"	0.001	0.001	0.012	0.005
"4766"	0.67	0.25	0.97	0.89
"4767"	0.00800000000000001	0.00800000000000001	0.34	0.41
"4768"	0.00600000000000001	0.072	0.01	0.0579999999999999
"4769"	0.99	0.98	0.0609999999999999	0.00600000000000001
"4770"	0.011	0.002	0.0569999999999999	0.016
"4771"	0.0449999999999999	0.07	0.098	0.13
"4772"	0.003	0.015	0.024	0.0579999999999999
"4773"	0.21	0.00900000000000001	0.0439999999999999	0.001
"4774"	0.52	0.31	0.91	0.85
"4775"	0.092	0.083	0.11	0.094
"4776"	0.028	0.0489999999999999	0.99	0.99
"4777"	0.0439999999999999	0.015	0.088	0.034
"4778"	0.015	0.00900000000000001	0.0649999999999999	0.0459999999999999
"4779"	0.0619999999999999	0.01	0.84	0.59
"4780"	0.49	0.47	0.99	0.99
"4781"	0.69	0.34	0.98	0.96
"4782"	0.34	0.021	0.75	0.19
"4783"	0.98	0.95	0.84	0.67
"4784"	0.078	0.01	0.97	0.87
"4785"	0.87	0.47	0.95	0.77
"4786"	0.99	0.99	0.88	0.99
"4787"	0.99	0.99	0.74	0.74
"4788"	0.99	0.99	0.99	0.99
"4789"	0.21	0.83	0.98	0.99
"4790"	0.32	0.35	0.99	0.99
"4791"	0.001	0.002	0.004	0.00700000000000001
"4792"	0.39	0.073	0.22	0.0429999999999999
"4793"	0.018	0.002	0.37	0.11
"4794"	0.99	0.99	0.99	0.99
"4795"	0.084	0.0649999999999999	0.91	0.94
"4796"	0.12	0.67	0.99	0.99
"4797"	0.71	0.002	0.99	0.98
"4798"	0.027	0.0589999999999999	0.37	0.61
"4799"	0.98	0.99	0.57	0.8
"4800"	0.0429999999999999	0.32	0.99	0.99
"4801"	0.98	0.99	0.99	0.99
"4802"	0.98	0.99	0.99	0.99
"4803"	0.99	0.99	0.99	0.99
"4804"	0.56	0.69	0.58	0.71
"4805"	0.74	0.025	0.99	0.92
"4806"	0.82	0.98	0.56	0.89
"4807"	0.84	0.74	0.98	0.98
"4808"	0.9	0.98	0.93	0.99
"4809"	0.005	0.02	0.018	0.0419999999999999
"4810"	0.07	0.00800000000000001	0.37	0.089
"4811"	0.17	0.26	0.14	0.19
"4812"	0.093	0.46	0.62	0.96
"4813"	0.11	0.31	0.014	0.025
"4814"	0.99	0.99	0.8	0.94
"4815"	0.59	0.65	0.99	0.99
"4816"	0.68	0.52	0.79	0.69
"4817"	0.0599999999999999	0.04	0.0289999999999999	0.014
"4818"	0.27	0.74	0.082	0.27
"4819"	0.00700000000000001	0.00900000000000001	0.13	0.2
"4820"	0.11	0.004	0.17	0.01
"4821"	0.18	0.38	0.55	0.79
"4822"	0.3	0.18	0.31	0.19
"4823"	0.95	0.99	0.85	0.97
"4824"	0.99	0.99	0.99	0.99
"4825"	0.99	0.99	0.99	0.99
"4826"	0.97	0.99	0.46	0.78
"4827"	0.76	0.99	0.22	0.7
"4828"	0.8	0.0329999999999999	0.99	0.77
"4829"	0.004	0.00900000000000001	0.025	0.0389999999999999
"4830"	0.89	0.95	0.73	0.85
"4831"	0.68	0.68	0.36	0.31
"4832"	0.14	0.51	0.11	0.35
"4833"	0.53	0.76	0.93	0.99
"4834"	0.86	0.96	0.99	0.99
"4835"	0.59	0.85	0.66	0.89
"4836"	0.57	0.9	0.38	0.67
"4837"	0.79	0.99	0.16	0.6
"4838"	0.47	0.91	0.44	0.85
"4839"	0.99	0.99	0.65	0.91
"4840"	0.42	0.44	0.33	0.33
"4841"	0.0659999999999999	0.0289999999999999	0.2	0.11
"4842"	0.011	0.002	0.015	0.002
"4843"	0.99	0.99	0.99	0.99
"4844"	0.96	0.89	0.64	0.43
"4845"	0.77	0.97	0.99	0.99
"4846"	0.92	0.98	0.99	0.99
"4847"	0.43	0.069	0.99	0.93
"4848"	0.99	0.82	0.99	0.97
"4849"	0.93	0.9	0.98	0.99
"4850"	0.93	0.97	0.93	0.97
"4851"	0.99	0.99	0.99	0.98
"4852"	0.36	0.33	0.62	0.64
"4853"	0.99	0.99	0.91	0.96
"4854"	0.99	0.99	0.51	0.37
"4855"	0.62	0.96	0.91	0.99
"4856"	0.36	0.5	0.35	0.47
"4857"	0.16	0.24	0.92	0.98
"4858"	0.46	0.72	0.88	0.98
"4859"	0.1	0.19	0.85	0.96
"4860"	0.013	0.081	0.52	0.93
"4861"	0.96	0.96	0.81	0.82
"4862"	0.034	0.084	0.23	0.47
"4863"	0.87	0.96	0.84	0.95
"4864"	0.95	0.96	0.99	0.99
"4865"	0.99	0.99	0.42	0.28
"4866"	0.99	0.99	0.99	0.99
"4867"	0.98	0.99	0.87	0.92
"4868"	0.3	0.59	0.6	0.87
"4869"	0.18	0.0619999999999999	0.19	0.0669999999999999
"4870"	0.1	0.25	0.04	0.0639999999999999
"4871"	0.77	0.98	0.099	0.27
"4872"	0.99	0.99	0.99	0.98
"4873"	0.005	0.002	0.032	0.015
"4874"	0.00800000000000001	0.0529999999999999	0.0409999999999999	0.15
"4875"	0.81	0.56	0.55	0.32
"4876"	0.98	0.99	0.87	0.95
"4877"	0.14	0.2	0.04	0.038
"4878"	0.33	0.76	0.1	0.3
"4879"	0.001	0.001	0.01	0.002
"4880"	0.0649999999999999	0.15	0.13	0.25
"4881"	0.08	0.093	0.094	0.093
"4882"	0.97	0.99	0.56	0.6
"4883"	0.99	0.98	0.97	0.95
"4884"	0.56	0.94	0.43	0.83
"4885"	0.99	0.99	0.99	0.99
"4886"	0.0409999999999999	0.13	0.11	0.28
"4887"	0.9	0.99	0.0569999999999999	0.25
"4888"	0.0589999999999999	0.18	0.91	0.99
"4889"	0.94	0.88	0.99	0.99
"4890"	0.001	0.0439999999999999	0.002	0.0459999999999999
"4891"	0.99	0.99	0.92	0.94
"4892"	0.034	0.088	0.99	0.99
"4893"	0.89	0.99	0.13	0.34
"4894"	0.001	0.001	0.00800000000000001	0.005
"4895"	0.00800000000000001	0.032	0.003	0.00800000000000001
"4896"	0.97	0.99	0.11	0.2
"4897"	0.97	0.99	0.03	0.027
"4898"	0.99	0.99	0.94	0.99
"4899"	0.54	0.92	0.82	0.98
"4900"	0.88	0.99	0.11	0.32
"4901"	0.098	0.68	0.93	0.99
"4902"	0.71	0.93	0.98	0.99
"4903"	0.68	0.63	0.78	0.78
"4904"	0.6	0.54	0.65	0.61
"4905"	0.99	0.99	0.64	0.69
"4906"	0.99	0.99	0.49	0.58
"4907"	0.99	0.99	0.59	0.14
"4908"	0.77	0.97	0.14	0.34
"4909"	0.095	0.42	0.16	0.5
"4910"	0.99	0.98	0.61	0.49
"4911"	0.74	0.6	0.37	0.21
"4912"	0.5	0.95	0.19	0.61
"4913"	0.014	0.023	0.12	0.19
"4914"	0.6	0.88	0.51	0.77
"4915"	0.012	0.0509999999999999	0.004	0.012
"4916"	0.012	0.00700000000000001	0.071	0.0519999999999999
"4917"	0.66	0.93	0.91	0.99
"4918"	0.00800000000000001	0.24	0.014	0.18
"4919"	0.0559999999999999	0.41	0.0289999999999999	0.15
"4920"	0.99	0.99	0.55	0.72
"4921"	0.24	0.074	0.63	0.41
"4922"	0.0459999999999999	0.0539999999999999	0.18	0.22
"4923"	0.001	0.099	0.001	0.0649999999999999
"4924"	0.03	0.23	0.021	0.097
"4925"	0.018	0.005	0.024	0.00600000000000001
"4926"	0.04	0.56	0.0549999999999999	0.51
"4927"	0.18	0.003	0.071	0.001
"4928"	0.005	0.001	0.011	0.001
"4929"	0.7	0.98	0.98	0.99
"4930"	0.36	0.38	0.37	0.38
"4931"	0.92	0.95	0.98	0.99
"4932"	0.56	0.45	0.99	0.99
"4933"	0.99	0.99	0.97	0.99
"4934"	0.1	0.0669999999999999	0.61	0.57
"4935"	0.016	0.0509999999999999	0.073	0.18
"4936"	0.13	0.15	0.0439999999999999	0.04
"4937"	0.35	0.001	0.96	0.14
"4938"	0.24	0.32	0.16	0.19
"4939"	0.28	0.34	0.13	0.14
"4940"	0.075	0.08	0.3	0.33
"4941"	0.59	0.46	0.09	0.0429999999999999
"4942"	0.001	0.00800000000000001	0.13	0.4
"4943"	0.0519999999999999	0.019	0.077	0.03
"4944"	0.99	0.99	0.99	0.99
"4945"	0.017	0.012	0.1	0.085
"4946"	0.18	0.11	0.99	0.99
"4947"	0.6	0.91	0.46	0.75
"4948"	0.0569999999999999	0.0499999999999999	0.0449999999999999	0.032
"4949"	0.64	0.96	0.04	0.11
"4950"	0.001	0.005	0.015	0.0459999999999999
"4951"	0.52	0.61	0.081	0.081
"4952"	0.99	0.99	0.19	0.085
"4953"	0.086	0.0509999999999999	0.95	0.96
"4954"	0.001	0.016	0.002	0.0389999999999999
"4955"	0.45	0.39	0.97	0.97
"4956"	0.001	0.023	0.001	0.015
"4957"	0.93	0.96	0.97	0.99
"4958"	0.0389999999999999	0.0289999999999999	0.082	0.0629999999999999
"4959"	0.025	0.026	0.023	0.018
"4960"	0.99	0.99	0.3	0.71
"4961"	0.13	0.027	0.16	0.036
"4962"	0.18	0.0349999999999999	0.51	0.2
"4963"	0.018	0.016	0.0479999999999999	0.0409999999999999
"4964"	0.001	0.00700000000000001	0.013	0.0349999999999999
"4965"	0.64	0.97	0.34	0.74
"4966"	0.95	0.95	0.29	0.21
"4967"	0.014	0.022	0.085	0.12
"4968"	0.001	0.002	0.005	0.005
"4969"	0.94	0.99	0.99	0.99
"4970"	0.018	0.022	0.13	0.17
"4971"	0.99	0.99	0.99	0.99
"4972"	0.75	0.78	0.21	0.17
"4973"	0.99	0.99	0.79	0.55
"4974"	0.96	0.99	0.091	0.36
"4975"	0.99	0.99	0.74	0.92
"4976"	0.071	0.11	0.28	0.43
"4977"	0.96	0.99	0.93	0.99
"4978"	0.98	0.99	0.034	0.083
"4979"	0.36	0.43	0.35	0.4
"4980"	0.14	0.23	0.29	0.41
"4981"	0.099	0.14	0.032	0.0329999999999999
"4982"	0.33	0.24	0.99	0.99
"4983"	0.0659999999999999	0.0429999999999999	0.0329999999999999	0.016
"4984"	0.28	0.35	0.36	0.43
"4985"	0.31	0.091	0.94	0.86
"4986"	0.99	0.99	0.97	0.99
"4987"	0.67	0.35	0.44	0.16
"4988"	0.21	0.4	0.96	0.99
"4989"	0.99	0.99	0.56	0.98
"4990"	0.99	0.99	0.12	0.46
"4991"	0.11	0.32	0.57	0.88
"4992"	0.18	0.12	0.087	0.0489999999999999
"4993"	0.16	0.35	0.31	0.53
"4994"	0.92	0.98	0.56	0.74
"4995"	0.99	0.99	0.51	0.89
"4996"	0.99	0.99	0.12	0.34
"4997"	0.29	0.53	0.14	0.25
"4998"	0.069	0.29	0.97	0.99
"4999"	0.99	0.99	0.96	0.99
"5000"	0.55	0.66	0.99	0.99
"5001"	0.99	0.99	0.74	0.94
"5002"	0.42	0.72	0.88	0.98
"5003"	0.94	0.56	0.79	0.35
"5004"	0.0439999999999999	0.0549999999999999	0.075	0.086
"5005"	0.77	0.92	0.1	0.14
"5006"	0.084	0.99	0.07	0.96
"5007"	0.81	0.81	0.88	0.91
"5008"	0.001	0.001	0.0609999999999999	0.12
"5009"	0.68	0.92	0.31	0.54
"5010"	0.23	0.67	0.96	0.99
"5011"	0.99	0.95	0.98	0.81
"5012"	0.17	0.16	0.97	0.98
"5013"	0.028	0.00900000000000001	0.027	0.00800000000000001
"5014"	0.11	0.63	0.99	0.99
"5015"	0.99	0.99	0.16	0.55
"5016"	0.74	0.99	0.75	0.99
"5017"	0.19	0.84	0.95	0.99
"5018"	0.74	0.99	0.89	0.99
"5019"	0.016	0.00800000000000001	0.97	0.98
"5020"	0.86	0.99	0.026	0.092
"5021"	0.93	0.99	0.8	0.97
"5022"	0.59	0.88	0.58	0.85
"5023"	0.92	0.99	0.95	0.99
"5024"	0.98	0.99	0.9	0.98
"5025"	0.97	0.99	0.88	0.97
"5026"	0.77	0.9	0.27	0.37
"5027"	0.98	0.96	0.95	0.93
"5028"	0.9	0.98	0.87	0.97
"5029"	0.54	0.35	0.39	0.22
"5030"	0.0439999999999999	0.46	0.99	0.99
"5031"	0.11	0.022	0.14	0.036
"5032"	0.99	0.99	0.97	0.99
"5033"	0.99	0.99	0.62	0.81
"5034"	0.001	0.001	0.024	0.032
"5035"	0.94	0.99	0.03	0.34
"5036"	0.79	0.99	0.085	0.41
"5037"	0.73	0.49	0.47	0.25
"5038"	0.99	0.99	0.94	0.98
"5039"	0.00700000000000001	0.00600000000000001	0.4	0.44
"5040"	0.98	0.99	0.99	0.99
"5041"	0.98	0.99	0.43	0.5
"5042"	0.01	0.13	0.23	0.8
"5043"	0.99	0.99	0.33	0.89
"5044"	0.096	0.001	0.26	0.00600000000000001
"5045"	0.43	0.54	0.35	0.43
"5046"	0.23	0.0619999999999999	0.47	0.2
"5047"	0.63	0.8	0.99	0.99
"5048"	0.15	0.46	0.13	0.35
"5049"	0.15	0.11	0.85	0.85
"5050"	0.25	0.84	0.31	0.82
"5051"	0.0289999999999999	0.25	0.014	0.075
"5052"	0.3	0.5	0.36	0.53
"5053"	0.97	0.97	0.25	0.18
"5054"	0.87	0.78	0.99	0.99
"5055"	0.12	0.25	0.7	0.9
"5056"	0.94	0.99	0.23	0.73
"5057"	0.71	0.96	0.92	0.99
"5058"	0.99	0.99	0.99	0.99
"5059"	0.91	0.99	0.0289999999999999	0.38
"5060"	0.0449999999999999	0.27	0.032	0.13
"5061"	0.085	0.015	0.0589999999999999	0.01
"5062"	0.99	0.99	0.16	0.69
"5063"	0.99	0.99	0.75	0.9
"5064"	0.99	0.99	0.22	0.7
"5065"	0.005	0.012	0.00900000000000001	0.015
"5066"	0.04	0.014	0.62	0.48
"5067"	0.99	0.99	0.99	0.99
"5068"	0.99	0.99	0.79	0.49
"5069"	0.99	0.99	0.98	0.99
"5070"	0.99	0.99	0.76	0.99
"5071"	0.99	0.99	0.99	0.99
"5072"	0.002	0.001	0.42	0.37
"5073"	0.96	0.99	0.66	0.79
"5074"	0.001	0.00600000000000001	0.35	0.75
"5075"	0.15	0.35	0.26	0.46
"5076"	0.96	0.99	0.93	0.99
"5077"	0.56	0.94	0.64	0.95
"5078"	0.99	0.99	0.3	0.48
"5079"	0.0539999999999999	0.2	0.12	0.35
"5080"	0.99	0.99	0.69	0.98
"5081"	0.001	0.00800000000000001	0.001	0.013
"5082"	0.77	0.45	0.86	0.64
"5083"	0.99	0.99	0.99	0.99
"5084"	0.61	0.25	0.074	0.016
"5085"	0.14	0.61	0.54	0.93
"5086"	0.94	0.98	0.18	0.24
"5087"	0.99	0.99	0.24	0.53
"5088"	0.37	0.66	0.94	0.99
"5089"	0.95	0.99	0.9	0.97
"5090"	0.99	0.99	0.95	0.96
"5091"	0.94	0.98	0.94	0.98
"5092"	0.38	0.76	0.97	0.99
"5093"	0.094	0.8	0.98	0.99
"5094"	0.83	0.01	0.97	0.13
"5095"	0.53	0.93	0.1	0.35
"5096"	0.99	0.99	0.0629999999999999	0.079
"5097"	0.66	0.4	0.0579999999999999	0.019
"5098"	0.99	0.99	0.59	0.52
"5099"	0.12	0.65	0.51	0.93
"5100"	0.99	0.99	0.57	0.32
"5101"	0.026	0.14	0.14	0.48
"5102"	0.79	0.99	0.92	0.99
"5103"	0.93	0.001	0.99	0.84
"5104"	0.012	0.12	0.0389999999999999	0.2
"5105"	0.15	0.21	0.022	0.025
"5106"	0.076	0.18	0.12	0.22
"5107"	0.012	0.0369999999999999	0.00700000000000001	0.017
"5108"	0.028	0.076	0.12	0.26
"5109"	0.5	0.85	0.42	0.72
"5110"	0.99	0.99	0.69	0.75
"5111"	0.99	0.99	0.98	0.98
"5112"	0.74	0.42	0.19	0.0629999999999999
"5113"	0.1	0.3	0.022	0.0459999999999999
"5114"	0.92	0.82	0.97	0.95
"5115"	0.99	0.99	0.99	0.99
"5116"	0.11	0.25	0.78	0.93
"5117"	0.96	0.91	0.92	0.87
"5118"	0.91	0.99	0.26	0.56
"5119"	0.99	0.99	0.99	0.98
"5120"	0.0469999999999999	0.025	0.077	0.0439999999999999
"5121"	0.99	0.99	0.18	0.26
"5122"	0.99	0.99	0.85	0.93
"5123"	0.66	0.76	0.99	0.99
"5124"	0.99	0.99	0.86	0.8
"5125"	0.026	0.096	0.027	0.0679999999999999
"5126"	0.91	0.91	0.82	0.83
"5127"	0.76	0.98	0.93	0.99
"5128"	0.2	0.0489999999999999	0.89	0.67
"5129"	0.086	0.00900000000000001	0.32	0.0649999999999999
"5130"	0.02	0.23	0.72	0.99
"5131"	0.8	0.98	0.07	0.22
"5132"	0.92	0.93	0.66	0.67
"5133"	0.97	0.99	0.75	0.99
"5134"	0.62	0.86	0.99	0.99
"5135"	0.58	0.96	0.99	0.99
"5136"	0.99	0.99	0.1	0.18
"5137"	0.97	0.99	0.25	0.38
"5138"	0.99	0.99	0.99	0.99
"5139"	0.29	0.47	0.36	0.51
"5140"	0.71	0.82	0.84	0.91
"5141"	0.52	0.78	0.16	0.31
"5142"	0.87	0.51	0.27	0.076
"5143"	0.97	0.99	0.93	0.98
"5144"	0.03	0.01	0.0569999999999999	0.025
"5145"	0.65	0.76	0.63	0.73
"5146"	0.071	0.26	0.038	0.099
"5147"	0.35	0.74	0.66	0.93
"5148"	0.001	0.002	0.005	0.03
"5149"	0.45	0.85	0.23	0.55
"5150"	0.001	0.001	0.00700000000000001	0.00700000000000001
"5151"	0.0499999999999999	0.097	0.086	0.14
"5152"	0.74	0.33	0.27	0.0659999999999999
"5153"	0.001	0.003	0.001	0.00600000000000001
"5154"	0.00900000000000001	0.002	0.0549999999999999	0.021
"5155"	0.01	0.47	0.016	0.35
"5156"	0.86	0.93	0.087	0.11
"5157"	0.99	0.99	0.036	0.021
"5158"	0.11	0.017	0.99	0.95
"5159"	0.25	0.5	0.0589999999999999	0.11
"5160"	0.83	0.59	0.9	0.78
"5161"	0.0349999999999999	0.3	0.0459999999999999	0.26
"5162"	0.94	0.99	0.98	0.99
"5163"	0.86	0.98	0.94	0.99
"5164"	0.1	0.0499999999999999	0.098	0.0489999999999999
"5165"	0.085	0.15	0.3	0.43
"5166"	0.07	0.017	0.1	0.03
"5167"	0.98	0.96	0.18	0.11
"5168"	0.98	0.99	0.51	0.87
"5169"	0.077	0.12	0.4	0.53
"5170"	0.021	0.15	0.0499999999999999	0.24
"5171"	0.084	0.021	0.12	0.036
"5172"	0.77	0.99	0.99	0.99
"5173"	0.0539999999999999	0.32	0.077	0.31
"5174"	0.001	0.014	0.001	0.00600000000000001
"5175"	0.58	0.9	0.9	0.98
"5176"	0.001	0.16	0.003	0.14
"5177"	0.99	0.99	0.0679999999999999	0.0499999999999999
"5178"	0.33	0.37	0.94	0.96
"5179"	0.49	0.92	0.95	0.99
"5180"	0.99	0.99	0.42	0.75
"5181"	0.34	0.42	0.6	0.68
"5182"	0.93	0.94	0.99	0.99
"5183"	0.088	0.33	0.32	0.62
"5184"	0.21	0.61	0.03	0.094
"5185"	0.99	0.89	0.84	0.49
"5186"	0.11	0.5	0.09	0.33
"5187"	0.11	0.41	0.1	0.3
"5188"	0.96	0.99	0.23	0.41
"5189"	0.88	0.92	0.91	0.94
"5190"	0.99	0.99	0.52	0.84
"5191"	0.77	0.00600000000000001	0.99	0.29
"5192"	0.023	0.004	0.1	0.034
"5193"	0.0559999999999999	0.74	0.0469999999999999	0.5
"5194"	0.76	0.001	0.99	0.11
"5195"	0.0609999999999999	0.22	0.028	0.071
"5196"	0.99	0.99	0.35	0.74
"5197"	0.99	0.99	0.57	0.55
"5198"	0.88	0.99	0.24	0.58
"5199"	0.97	0.99	0.6	0.97
"5200"	0.00800000000000001	0.017	0.00600000000000001	0.01
"5201"	0.0609999999999999	0.2	0.0439999999999999	0.11
"5202"	0.58	0.13	0.41	0.11
"5203"	0.68	0.078	0.68	0.15
"5204"	0.084	0.36	0.28	0.6
"5205"	0.65	0.8	0.8	0.89
"5206"	0.61	0.96	0.62	0.93
"5207"	0.71	0.13	0.42	0.077
"5208"	0.3	0.81	0.088	0.36
"5209"	0.018	0.27	0.022	0.17
"5210"	0.91	0.99	0.9	0.99
"5211"	0.0589999999999999	0.025	0.99	0.99
"5212"	0.0389999999999999	0.034	0.15	0.14
"5213"	0.35	0.45	0.24	0.31
"5214"	0.01	0.13	0.032	0.21
"5215"	0.022	0.2	0.38	0.82
"5216"	0.26	0.42	0.97	0.98
"5217"	0.99	0.99	0.99	0.99
"5218"	0.94	0.98	0.6	0.78
"5219"	0.99	0.99	0.62	0.81
"5220"	0.08	0.66	0.0639999999999999	0.44
"5221"	0.23	0.39	0.83	0.91
"5222"	0.49	0.93	0.41	0.81
"5223"	0.016	0.015	0.086	0.084
"5224"	0.99	0.99	0.6	0.29
"5225"	0.089	0.12	0.37	0.44
"5226"	0.99	0.99	0.99	0.99
"5227"	0.99	0.99	0.081	0.77
"5228"	0.74	0.93	0.74	0.9
"5229"	0.99	0.99	0.91	0.92
"5230"	0.074	0.14	0.0409999999999999	0.07
"5231"	0.97	0.99	0.99	0.99
"5232"	0.12	0.57	0.94	0.99
"5233"	0.61	0.31	0.89	0.68
"5234"	0.016	0.018	0.41	0.41
"5235"	0.46	0.74	0.88	0.96
"5236"	0.069	0.39	0.53	0.87
"5237"	0.18	0.33	0.56	0.69
"5238"	0.12	0.0349999999999999	0.25	0.1
"5239"	0.55	0.75	0.11	0.21
"5240"	0.99	0.99	0.97	0.99
"5241"	0.6	0.4	0.74	0.57
"5242"	0.99	0.99	0.77	0.92
"5243"	0.1	0.29	0.47	0.68
"5244"	0.13	0.0579999999999999	0.24	0.13
"5245"	0.01	0.21	0.11	0.61
"5246"	0.0529999999999999	0.038	0.16	0.12
"5247"	0.069	0.08	0.21	0.23
"5248"	0.24	0.56	0.0609999999999999	0.17
"5249"	0.62	0.64	0.85	0.85
"5250"	0.99	0.99	0.92	0.99
"5251"	0.19	0.42	0.48	0.67
"5252"	0.34	0.33	0.52	0.51
"5253"	0.00800000000000001	0.0289999999999999	0.00800000000000001	0.026
"5254"	0.76	0.18	0.093	0.017
"5255"	0.0549999999999999	0.16	0.071	0.17
"5256"	0.51	0.82	0.34	0.59
"5257"	0.16	0.44	0.11	0.26
"5258"	0.0419999999999999	0.16	0.0509999999999999	0.15
"5259"	0.0509999999999999	0.22	0.11	0.32
"5260"	0.21	0.37	0.23	0.37
"5261"	0.00800000000000001	0.00900000000000001	0.093	0.099
"5262"	0.62	0.58	0.41	0.38
"5263"	0.41	0.61	0.4	0.56
"5264"	0.0599999999999999	0.0459999999999999	0.85	0.78
"5265"	0.95	0.98	0.91	0.96
"5266"	0.82	0.85	0.86	0.87
"5267"	0.98	0.99	0.64	0.77
"5268"	0.45	0.16	0.59	0.34
"5269"	0.46	0.71	0.58	0.77
"5270"	0.89	0.98	0.58	0.81
"5271"	0.26	0.21	0.81	0.74
"5272"	0.71	0.79	0.9	0.92
"5273"	0.21	0.14	0.25	0.2
"5274"	0.28	0.58	0.23	0.46
"5275"	0.35	0.43	0.56	0.61
"5276"	0.82	0.95	0.81	0.92
"5277"	0.016	0.0519999999999999	0.0449999999999999	0.11
"5278"	0.12	0.00600000000000001	0.5	0.077
"5279"	0.67	0.95	0.91	0.98
"5280"	0.48	0.62	0.46	0.57
"5281"	0.77	0.83	0.59	0.64
"5282"	0.94	0.98	0.84	0.91
"5283"	0.99	0.99	0.85	0.8
"5284"	0.11	0.0479999999999999	0.57	0.38
"5285"	0.91	0.99	0.72	0.93
"5286"	0.28	0.33	0.35	0.39
"5287"	0.75	0.96	0.53	0.82
"5288"	0.99	0.99	0.34	0.54
"5289"	0.99	0.99	0.99	0.99
"5290"	0.99	0.99	0.99	0.99
"5291"	0.53	0.0409999999999999	0.77	0.17
"5292"	0.49	0.35	0.0609999999999999	0.0449999999999999
"5293"	0.08	0.0659999999999999	0.16	0.14
"5294"	0.002	0.0429999999999999	0.0309999999999999	0.2
"5295"	0.011	0.0469999999999999	0.074	0.21
"5296"	0.65	0.76	0.22	0.31
"5297"	0.47	0.39	0.097	0.085
"5298"	0.99	0.99	0.99	0.99
"5299"	0.98	0.99	0.64	0.78
"5300"	0.47	0.89	0.45	0.81
"5301"	0.46	0.58	0.68	0.77
"5302"	0.97	0.99	0.99	0.99
"5303"	0.58	0.69	0.75	0.81
"5304"	0.92	0.94	0.62	0.69
"5305"	0.89	0.99	0.49	0.85
"5306"	0.08	0.072	0.21	0.19
"5307"	0.99	0.98	0.0559999999999999	0.019
"5308"	0.0349999999999999	0.014	0.21	0.11
"5309"	0.93	0.99	0.17	0.46
"5310"	0.018	0.019	0.0599999999999999	0.0639999999999999
"5311"	0.075	0.0459999999999999	0.02	0.014
"5312"	0.99	0.99	0.99	0.99
"5313"	0.76	0.1	0.94	0.42
"5314"	0.014	0.028	0.17	0.26
"5315"	0.11	0.39	0.22	0.51
"5316"	0.72	0.79	0.84	0.88
"5317"	0.77	0.96	0.54	0.82
"5318"	0.98	0.99	0.74	0.9
"5319"	0.86	0.78	0.9	0.84
"5320"	0.0479999999999999	0.076	0.27	0.38
"5321"	0.73	0.95	0.74	0.94
"5322"	0.34	0.22	0.62	0.5
"5323"	0.82	0.98	0.0479999999999999	0.17
"5324"	0.11	0.0569999999999999	0.69	0.54
"5325"	0.09	0.071	0.11	0.09
"5326"	0.99	0.99	0.51	0.68
"5327"	0.012	0.03	0.027	0.0549999999999999
"5328"	0.0659999999999999	0.0289999999999999	0.0559999999999999	0.028
"5329"	0.01	0.011	0.0289999999999999	0.0329999999999999
"5330"	0.0529999999999999	0.13	0.0529999999999999	0.12
"5331"	0.002	0.005	0.003	0.00600000000000001
"5332"	0.0309999999999999	0.0559999999999999	0.077	0.12
"5333"	0.81	0.21	0.55	0.11
"5334"	0.1	0.35	0.0549999999999999	0.16
"5335"	0.51	0.64	0.3	0.41
"5336"	0.48	0.28	0.97	0.93
"5337"	0.2	0.51	0.12	0.33
"5338"	0.76	0.94	0.71	0.9
"5339"	0.73	0.38	0.62	0.33
"5340"	0.091	0.19	0.18	0.33
"5341"	0.001	0.001	0.001	0.001
"5342"	0.17	0.26	0.13	0.19
"5343"	0.25	0.59	0.26	0.54
"5344"	0.99	0.99	0.99	0.96
"5345"	0.28	0.93	0.036	0.34
"5346"	0.75	0.36	0.95	0.76
"5347"	0.026	0.0289999999999999	0.1	0.11
"5348"	0.93	0.49	0.5	0.12
"5349"	0.0509999999999999	0.069	0.022	0.028
"5350"	0.036	0.1	0.13	0.31
"5351"	0.15	0.77	0.29	0.84
"5352"	0.2	0.59	0.41	0.75
"5353"	0.98	0.99	0.93	0.99
"5354"	0.99	0.99	0.95	0.82
"5355"	0.41	0.15	0.99	0.99
"5356"	0.0679999999999999	0.13	0.98	0.99
"5357"	0.51	0.28	0.4	0.22
"5358"	0.91	0.98	0.1	0.24
"5359"	0.003	0.018	0.027	0.095
"5360"	0.84	0.99	0.79	0.97
"5361"	0.92	0.98	0.93	0.98
"5362"	0.5	0.38	0.65	0.56
"5363"	0.0499999999999999	0.12	0.07	0.14
"5364"	0.77	0.37	0.99	0.98
"5365"	0.0439999999999999	0.036	0.0459999999999999	0.04
"5366"	0.86	0.89	0.15	0.17
"5367"	0.99	0.99	0.58	0.62
"5368"	0.004	0.02	0.011	0.036
"5369"	0.17	0.17	0.11	0.11
"5370"	0.98	0.99	0.64	0.77
"5371"	0.0659999999999999	0.032	0.6	0.45
