# chromosome	position	Xist_DMSO_1	Xist_DMSO_2	Xist_1M7_1	Xist_1M7_2
Xist	4962	76	17	113	75
Xist	4963	32	73	114	78
Xist	4964	81	49	165	101
Xist	4965	213	391	160	236
Xist	4966	111	44	103	79
Xist	4967	83	38	134	149
Xist	4968	48	14	146	268
Xist	4969	164	100	86	135
Xist	4970	97	40	81	73
Xist	4971	122	103	95	109
Xist	4972	103	33	82	23
Xist	4973	72	30	91	19
Xist	4974	171	54	87	62
Xist	4975	66	19	35	43
Xist	4976	46	26	108	78
Xist	4977	93	28	89	61
Xist	4978	294	89	218	87
Xist	4979	183	272	163	144
Xist	4980	116	48	114	94
Xist	4981	100	23	44	63
Xist	4982	51	18	49	10
Xist	4983	55	22	120	51
Xist	4984	107	80	145	95
Xist	4985	75	28	51	37
Xist	4986	41	38	40	169
Xist	4987	69	35	56	136
Xist	4988	87	73	48	30
Xist	4989	390	425	228	300
Xist	4990	145	110	117	40
Xist	4991	100	101	112	31
Xist	4992	94	46	68	23
Xist	4993	149	200	111	63
Xist	4994	115	200	106	150
Xist	4995	196	81	120	172
Xist	4996	114	31	68	44
Xist	4997	107	53	208	193
Xist	4998	71	45	108	125
Xist	4999	88	43	76	33
Xist	5000	60	32	44	37
Xist	5001	100	106	95	106
Xist	5002	150	250	94	199
Xist	5003	106	40	136	80
Xist	5004	67	41	134	29
Xist	5005	95	57	68	25
Xist	5006	71	22	33	24
Xist	5007	36	40	27	61
Xist	5008	64	15	165	77
Xist	5009	103	144	104	137
Xist	5010	65	51	70	48
Xist	5011	65	27	42	15
Xist	5012	57	18	49	76
Xist	5013	67	25	76	68
Xist	5014	147	199	88	149
Xist	5015	162	154	100	84
Xist	5016	219	164	166	61
Xist	5017	255	318	211	311
Xist	5018	321	311	230	253
Xist	5019	68	30	39	23
Xist	5020	127	42	94	67
Xist	5021	176	83	81	94
Xist	5022	96	46	62	44
Xist	5023	246	136	137	80
Xist	5024	37	40	26	7
Xist	5025	56	21	44	8
Xist	5026	141	172	82	54
Xist	5027	154	124	110	96
Xist	5028	422	318	319	238
Xist	5029	72	47	60	59
Xist	5030	50	18	41	86
Xist	5031	57	116	76	38
Xist	5032	84	51	72	16
Xist	5033	77	52	67	25
Xist	5034	38	12	77	42
Xist	5035	109	49	60	89
Xist	5036	69	17	60	17
Xist	5037	60	41	67	35
Xist	5038	85	48	104	77
Xist	5039	138	49	142	68
Xist	5040	64	25	59	43
Xist	5041	69	61	37	7
Xist	5042	42	119	33	34
Xist	5043	173	77	91	56
Xist	5044	92	23	79	135
Xist	5045	109	59	153	173
Xist	5046	92	49	73	55
Xist	5047	114	17	109	49
Xist	5048	61	52	47	119
Xist	5049	291	117	212	142
Xist	5050	80	78	92	61
Xist	5051	190	95	102	105
Xist	5052	108	95	57	28
Xist	5053	108	43	94	44
Xist	5054	60	16	36	9
Xist	5055	100	37	60	97
Xist	5056	178	130	142	65
Xist	5057	215	259	192	293
Xist	5058	132	63	77	76
Xist	5059	94	47	64	62
Xist	5060	131	49	69	82
Xist	5061	107	33	95	18
Xist	5062	77	54	27	6
Xist	5063	79	17	62	28
Xist	5064	131	66	108	67
Xist	5065	76	63	71	126
Xist	5066	124	105	78	101
Xist	5067	80	75	42	57
Xist	5068	63	42	45	15
Xist	5069	86	46	38	25
Xist	5070	173	306	115	157
Xist	5071	38	20	42	21
Xist	5072	91	45	50	26
Xist	5073	92	56	107	43
Xist	5074	42	25	77	63
Xist	5075	82	59	84	179
Xist	5076	188	269	141	215
Xist	5077	83	52	70	69
Xist	5078	85	54	66	19
Xist	5079	97	28	68	24
Xist	5080	111	48	66	51
Xist	5081	62	11	46	21
Xist	5082	99	41	74	31
Xist	5083	113	28	92	29
Xist	5084	99	28	102	94
Xist	5085	116	172	173	130
Xist	5086	104	78	128	89
Xist	5087	118	119	77	71
Xist	5088	156	131	116	173
Xist	5089	79	105	43	21
Xist	5090	124	26	98	15
Xist	5091	70	33	47	17
Xist	5092	73	85	69	43
Xist	5093	79	23	59	15
Xist	5094	90	26	80	146
Xist	5095	71	25	79	233
Xist	5096	469	219	221	227
Xist	5097	52	52	77	85
Xist	5098	54	19	49	19
Xist	5099	98	45	81	22
Xist	5100	68	15	80	42
Xist	5101	68	23	66	43
Xist	5102	59	17	111	65
Xist	5103	379	201	212	230
Xist	5104	29	25	71	100
Xist	5105	48	20	55	98
Xist	5106	51	42	118	47
Xist	5107	76	10	137	25
Xist	5108	43	25	30	13
Xist	5109	136	140	98	143
Xist	5110	125	110	72	164
Xist	5111	56	13	46	29
Xist	5112	66	28	49	14
Xist	5113	29	12	18	6
Xist	5114	101	69	89	33
Xist	5115	74	34	51	31
Xist	5116	39	13	28	34
Xist	5117	46	38	40	12
Xist	5118	97	117	84	33
Xist	5119	96	26	91	30
Xist	5120	40	17	49	27
Xist	5121	40	15	29	21
Xist	5122	99	31	72	38
Xist	5123	132	76	92	46
Xist	5124	116	63	93	97
Xist	5125	205	49	230	50
Xist	5126	131	244	107	120
Xist	5127	71	29	42	27
Xist	5128	36	37	30	33
Xist	5129	33	21	45	12
Xist	5130	65	74	55	78
Xist	5131	49	13	51	13
Xist	5132	163	88	72	88
Xist	5133	84	21	68	33
Xist	5134	110	43	78	49
Xist	5135	116	53	110	31
Xist	5136	69	53	39	15
Xist	5137	53	18	44	21
Xist	5138	166	155	86	60
Xist	5139	60	49	49	80
Xist	5140	175	110	167	79
Xist	5141	125	31	101	78
Xist	5142	99	59	58	43
Xist	5143	29	15	27	46
Xist	5144	50	20	30	98
Xist	5145	143	132	140	38
Xist	5146	82	57	76	76
Xist	5147	187	201	162	149
Xist	5148	53	46	117	183
Xist	5149	139	147	120	166
Xist	5150	42	25	58	62
Xist	5151	32	14	35	68
Xist	5152	62	13	167	72
Xist	5153	160	83	128	95
Xist	5154	39	10	46	40
Xist	5155	61	46	37	55
Xist	5156	74	78	66	19
Xist	5157	76	31	65	11
Xist	5158	46	11	35	30
Xist	5159	88	57	81	42
Xist	5160	78	45	47	92
Xist	5161	148	46	92	42
Xist	5162	45	50	47	42
Xist	5163	89	32	62	51
Xist	5164	31	14	46	16
Xist	5165	339	182	203	261
Xist	5166	40	29	41	56
Xist	5167	54	25	66	73
Xist	5168	60	33	52	96
Xist	5169	39	14	67	20
Xist	5170	34	9	89	33
Xist	5171	65	59	207	120
Xist	5172	50	54	29	3
Xist	5173	48	17	47	56
Xist	5174	38	22	59	101
Xist	5175	42	77	79	59
Xist	5176	35	21	49	24
Xist	5177	92	29	70	40
Xist	5178	64	20	65	37
Xist	5179	44	11	53	6
Xist	5180	40	53	35	13
Xist	5181	73	59	59	151
Xist	5182	92	51	87	13
Xist	5183	60	27	60	11
Xist	5184	58	23	84	23
Xist	5185	99	40	56	20
Xist	5186	51	29	68	41
Xist	5187	59	32	102	63
Xist	5188	92	19	82	22
Xist	5189	52	26	91	17
Xist	5190	62	37	50	18
Xist	5191	172	74	127	59
Xist	5192	28	17	37	19
Xist	5193	36	13	26	19
Xist	5194	55	14	81	12
Xist	5195	35	15	76	16
Xist	5196	126	120	125	46
Xist	5197	47	22	65	26
Xist	5198	58	20	60	29
Xist	5199	66	18	70	23
Xist	5200	212	88	200	173
Xist	5201	33	21	13	6
Xist	5202	47	18	39	9
Xist	5203	20	28	36	21
Xist	5204	46	36	56	100
Xist	5205	146	86	77	63
Xist	5206	259	130	205	202
Xist	5207	42	60	61	68
Xist	5208	116	91	127	50
Xist	5209	62	5	91	7
Xist	5210	51	25	46	28
Xist	5211	31	40	82	17
Xist	5212	53	31	209	188
Xist	5213	77	48	51	23
Xist	5214	52	28	69	10
Xist	5215	84	42	48	69
Xist	5216	47	8	69	18
Xist	5217	44	21	50	38
Xist	5218	107	74	148	61
Xist	5219	79	21	72	11
Xist	5220	86	44	130	35
Xist	5221	146	34	202	21
Xist	5222	88	5	122	9
Xist	5223	98	18	207	24
Xist	5224	104	27	232	29
Xist	5225	268	104	266	58
Xist	5226	61	23	97	19
Xist	5227	85	10	130	26
Xist	5228	366	123	327	81
Xist	5229	67	17	112	10
Xist	5230	83	13	109	13
Xist	5231	162	113	196	65
Xist	5232	80	14	109	21
Xist	5233	326	105	274	95
Xist	5234	63	15	119	16
Xist	5235	54	9	159	22
Xist	5236	168	55	280	65
Xist	5237	191	36	286	95
Xist	5238	153	27	466	79
Xist	5239	258	81	256	85
Xist	5240	82	9	374	18
Xist	5241	182	57	624	93
Xist	5242	192	50	221	38
Xist	5243	131	24	251	44
Xist	5244	120	19	186	30
Xist	5245	49	13	144	40
Xist	5246	109	37	609	134
Xist	5247	51	42	127	20
Xist	5248	102	29	402	92
Xist	5249	207	37	382	26
Xist	5250	158	41	235	26
Xist	5251	164	44	410	98
Xist	5252	197	15	491	25
Xist	5253	56	24	118	19
Xist	5254	100	20	267	28
Xist	5255	177	31	392	41
Xist	5256	309	102	370	88
Xist	5257	113	16	224	18
Xist	5258	96	44	246	13
Xist	5259	118	26	397	79
Xist	5260	217	40	468	92
Xist	5261	352	65	492	83
Xist	5262	107	52	246	51
Xist	5263	62	7	62	7
Xist	5264	149	16	243	8
Xist	5265	157	44	164	22
Xist	5266	251	74	272	49
Xist	5267	321	28	665	27
Xist	5268	224	26	432	11
Xist	5269	122	21	94	9
Xist	5270	76	20	102	7
Xist	5271	144	14	254	23
Xist	5272	217	25	397	30
Xist	5273	91	32	182	63
Xist	5274	499	144	843	91
Xist	5275	435	132	579	117
Xist	5276	299	140	320	72
Xist	5277	143	20	290	29
Xist	5278	87	18	265	15
Xist	5279	178	87	166	38
Xist	5280	147	34	306	18
Xist	5281	169	109	191	38
Xist	5282	116	39	223	8
Xist	5283	104	28	209	19
Xist	5284	164	11	343	21
Xist	5285	254	42	333	35
Xist	5286	239	29	459	28
Xist	5287	1182	136	1895	102
Xist	5288	237	45	390	24
Xist	5289	196	30	329	22
Xist	5290	182	25	300	43
Xist	5291	192	47	379	39
Xist	5292	182	16	344	21
Xist	5293	97	21	213	26
Xist	5294	354	66	535	53
Xist	5295	112	18	371	16
Xist	5296	103	50	220	55
Xist	5297	718	46	695	47
Xist	5298	134	19	253	5
Xist	5299	179	19	344	20
Xist	5300	221	66	359	29
Xist	5301	186	22	324	33
Xist	5302	108	9	201	16
Xist	5303	236	43	383	40
Xist	5304	190	28	305	18
Xist	5305	349	102	527	93
Xist	5306	110	17	273	25
Xist	5307	67	13	187	11
Xist	5308	191	16	755	91
Xist	5309	103	13	163	19
Xist	5310	103	31	549	40
Xist	5311	213	30	536	34
Xist	5312	105	10	211	25
Xist	5313	206	23	363	55
Xist	5314	230	9	520	7
Xist	5315	139	16	237	15
Xist	5316	396	15	693	9
Xist	5317	322	29	422	7
Xist	5318	464	69	679	31
Xist	5319	298	34	514	29
Xist	5320	1602	151	2737	136
Xist	5321	346	124	534	22
Xist	5322	176	31	248	3
Xist	5323	157	40	387	29
Xist	5324	197	43	354	18
Xist	5325	407	9	1206	86
Xist	5326	157	27	194	9
Xist	5327	62	12	297	14
Xist	5328	336	31	852	20
Xist	5329	143	22	323	25
Xist	5330	192	25	344	68
Xist	5331	140	24	728	99
Xist	5332	272	32	591	58
Xist	5333	317	23	693	42
Xist	5334	113	22	354	32
Xist	5335	242	54	584	59
Xist	5336	274	58	431	31
Xist	5337	233	27	475	29
Xist	5338	593	189	876	104
Xist	5339	263	52	640	21
Xist	5340	235	33	673	61
Xist	5341	98	15	893	163
Xist	5342	286	22	485	34
Xist	5343	362	44	889	45
Xist	5344	417	31	584	45
Xist	5345	145	16	315	24
Xist	5346	360	49	929	78
Xist	5347	465	32	1131	58
Xist	5348	149	11	234	72
Xist	5349	87	20	321	40
Xist	5350	174	24	451	53
Xist	5351	660	67	1292	96
Xist	5352	295	126	695	147
Xist	5353	251	19	347	38
Xist	5354	309	26	431	10
Xist	5355	427	29	854	62
Xist	5356	434	52	861	73
Xist	5357	257	18	567	25
Xist	5358	236	53	429	35
Xist	5359	135	38	405	13
Xist	5360	285	118	552	137
Xist	5361	221	18	565	28
Xist	5362	271	19	567	49
Xist	5363	106	48	360	65
Xist	5364	385	32	710	66
Xist	5365	132	39	374	19
Xist	5366	151	35	317	83
Xist	5367	364	57	710	50
Xist	5368	218	51	585	80
Xist	5369	443	35	1066	38
Xist	5370	245	21	660	32
Xist	5371	384	23	909	23
Xist	5372	193	17	732	65
Xist	5373	1230	215	1729	237
Xist	5374	678	163	1215	96
Xist	5375	591	59	1130	38
Xist	5376	479	31	790	61
Xist	5377	462	92	709	25
Xist	5378	426	37	765	40
Xist	5379	314	57	518	40
Xist	5380	157	33	299	29
Xist	5381	169	41	230	30
Xist	5382	223	18	1043	92
Xist	5383	294	51	420	77
Xist	5384	177	17	409	18
Xist	5385	182	13	1334	139
Xist	5386	203	19	636	119
Xist	5387	550	42	874	37
Xist	5388	143	25	281	27
Xist	5389	668	62	694	46
Xist	5390	188	25	388	23
Xist	5391	231	26	538	22
Xist	5392	286	48	585	32
Xist	5393	382	24	689	24
Xist	5394	277	25	427	35
Xist	5395	284	19	459	13
Xist	5396	648	103	921	89
Xist	5397	770	212	1311	106
Xist	5398	403	30	851	17
Xist	5399	307	43	622	66
Xist	5400	171	29	707	62
Xist	5401	210	25	299	16
Xist	5402	1788	155	1802	110
Xist	5403	319	36	500	19
Xist	5404	429	58	814	44
Xist	5405	282	58	586	31
Xist	5406	524	86	770	75
Xist	5407	216	23	657	32
Xist	5408	280	41	711	24
Xist	5409	174	44	347	62
Xist	5410	2214	235	2210	241
Xist	5411	283	54	501	41
Xist	5412	398	43	726	13
Xist	5413	202	45	391	40
Xist	5414	274	30	852	137
Xist	5415	370	40	939	54
Xist	5416	524	36	1151	54
Xist	5417	300	17	339	50
Xist	5418	360	50	507	22
Xist	5419	572	104	912	38
Xist	5420	472	62	626	89
Xist	5421	1968	158	3209	124
Xist	5422	413	20	647	40
Xist	5423	510	53	978	45
Xist	5424	244	29	892	60
Xist	5425	362	43	1266	57
Xist	5426	543	26	1233	62
Xist	5427	287	30	520	49
Xist	5428	324	32	614	12
Xist	5429	352	33	635	17
Xist	5430	576	29	987	26
Xist	5431	435	83	664	26
Xist	5432	552	90	1010	117
Xist	5433	466	79	839	116
Xist	5434	2941	248	5155	196
Xist	5435	375	147	809	107
Xist	5436	377	94	647	58
Xist	5437	330	45	690	20
Xist	5438	299	51	751	43
Xist	5439	1104	110	1485	74
Xist	5440	179	26	285	10
Xist	5441	316	42	504	14
Xist	5442	402	59	1041	73
Xist	5443	326	34	636	50
Xist	5444	204	21	235	9
Xist	5445	306	29	478	31
Xist	5446	517	31	1165	14
Xist	5447	418	24	659	18
Xist	5448	612	47	866	17
Xist	5449	225	27	315	4
Xist	5450	334	27	529	9
Xist	5451	1962	230	1842	142
Xist	5452	471	94	596	44
Xist	5453	291	42	729	63
Xist	5454	587	122	804	154
Xist	5455	226	35	468	56
Xist	5456	738	177	716	142
Xist	5457	249	32	511	24
Xist	5458	236	19	362	25
Xist	5459	315	36	880	69
Xist	5460	496	69	976	96
Xist	5461	458	80	672	43
Xist	5462	266	22	442	17
Xist	5463	176	56	288	24
Xist	5464	364	70	507	63
Xist	5465	473	79	710	65
Xist	5466	1375	247	2252	116
Xist	5467	1151	178	1366	125
Xist	5468	397	106	588	101
Xist	5469	315	68	995	170
Xist	5470	484	110	912	141
Xist	5471	273	37	473	55
Xist	5472	178	31	510	82
Xist	5473	516	131	1147	241
Xist	5474	179	35	364	20
Xist	5475	223	18	449	98
Xist	5476	186	39	308	23
Xist	5477	672	68	1197	85
Xist	5478	386	144	475	33
Xist	5479	207	16	392	41
Xist	5480	199	64	473	91
Xist	5481	259	122	458	66
Xist	5482	504	126	696	75
Xist	5483	493	137	550	99
Xist	5484	1188	417	1506	171
Xist	5485	335	28	647	58
Xist	5486	327	19	723	20
Xist	5487	574	62	881	72
Xist	5488	428	65	819	63
Xist	5489	287	34	471	22
Xist	5490	378	31	933	87
Xist	5491	1983	198	2375	206
Xist	5492	184	30	423	11
Xist	5493	218	32	382	74
Xist	5494	392	25	679	69
Xist	5495	361	43	704	119
Xist	5496	275	39	498	112
Xist	5497	601	64	945	61
Xist	5498	252	56	520	89
Xist	5499	834	204	1514	280
Xist	5500	384	24	715	36
Xist	5501	227	27	463	45
Xist	5502	262	61	709	87
Xist	5503	257	97	653	94
Xist	5504	327	88	683	55
Xist	5505	145	33	279	80
Xist	5506	408	37	640	22
Xist	5507	959	80	955	93
Xist	5508	201	24	288	48
Xist	5509	486	183	538	61
Xist	5510	311	57	480	31
Xist	5511	188	23	461	25
Xist	5512	404	44	907	61
Xist	5513	303	69	402	46
Xist	5514	370	43	553	55
Xist	5515	198	17	473	14
Xist	5516	285	26	713	8
Xist	5517	390	30	660	29
Xist	5518	421	143	642	84
Xist	5519	228	22	247	41
Xist	5520	686	63	822	26
Xist	5521	186	19	280	27
Xist	5522	293	32	322	44
Xist	5523	268	55	363	37
Xist	5524	582	165	878	116
Xist	5525	339	26	720	43
Xist	5526	309	28	633	60
Xist	5527	164	20	397	3
Xist	5528	186	28	441	38
Xist	5529	369	29	1079	72
Xist	5530	571	63	681	31
Xist	5531	539	165	784	68
Xist	5532	369	61	497	46
Xist	5533	336	50	402	16
Xist	5534	653	56	772	41
Xist	5535	175	28	282	42
Xist	5536	261	48	543	37
Xist	5537	785	139	913	172
Xist	5538	339	54	528	16
Xist	5539	773	96	1048	54
Xist	5540	630	49	845	50
Xist	5541	374	31	469	38
Xist	5542	2606	310	2611	348
Xist	5543	206	21	366	41
Xist	5544	285	60	617	90
Xist	5545	258	57	1628	331
Xist	5546	804	48	1378	95
Xist	5547	141	37	231	4
Xist	5548	597	50	983	44
Xist	5549	295	61	294	35
Xist	5550	218	36	311	25
Xist	5551	1663	154	2822	95
Xist	5552	466	93	801	68
Xist	5553	1612	530	2592	472
Xist	5554	696	40	1320	99
Xist	5555	201	14	516	59
Xist	5556	184	15	364	45
Xist	5557	263	39	759	99
Xist	5558	375	78	960	91
Xist	5559	194	19	236	29
Xist	5560	365	22	551	17
Xist	5561	470	26	490	12
Xist	5562	420	23	758	16
Xist	5563	903	81	964	93
Xist	5564	137	13	302	13
Xist	5565	245	36	394	77
Xist	5566	298	57	682	83
Xist	5567	468	61	700	113
Xist	5568	538	61	618	53
Xist	5569	983	282	1507	120
Xist	5570	426	35	701	21
Xist	5571	205	52	550	17
Xist	5572	219	29	717	51
Xist	5573	296	36	1077	90
Xist	5574	201	42	345	17
Xist	5575	255	24	475	94
Xist	5576	302	72	569	89
Xist	5577	235	31	495	21
Xist	5578	442	87	961	80
Xist	5579	513	154	864	116
Xist	5580	303	33	408	27
Xist	5581	269	51	523	77
Xist	5582	400	94	568	128
Xist	5583	624	140	1008	92
Xist	5584	822	253	1084	217
Xist	5585	364	40	461	23
Xist	5586	246	75	384	33
Xist	5587	398	64	520	100
Xist	5588	437	87	607	66
Xist	5589	293	98	437	12
Xist	5590	1021	175	1217	150
Xist	5591	227	22	316	5
Xist	5592	457	95	514	117
Xist	5593	383	42	453	20
Xist	5594	947	103	1035	100
Xist	5595	424	132	556	79
Xist	5596	168	45	267	26
Xist	5597	117	17	199	25
Xist	5598	505	59	618	51
Xist	5599	145	15	202	19
Xist	5600	206	57	417	30
Xist	5601	294	27	365	24
Xist	5602	571	266	928	173
Xist	5603	216	42	424	21
Xist	5604	239	26	429	52
Xist	5605	267	52	514	68
Xist	5606	162	33	778	119
Xist	5607	396	56	941	177
Xist	5608	279	37	357	47
Xist	5609	394	32	586	29
Xist	5610	1883	167	1901	137
Xist	5611	285	45	425	9
Xist	5612	204	37	375	19
Xist	5613	228	73	545	97
Xist	5614	232	40	533	73
Xist	5615	277	60	475	79
Xist	5616	219	15	387	19
Xist	5617	243	23	531	27
Xist	5618	177	52	438	47
Xist	5619	183	38	682	39
Xist	5620	331	30	634	45
Xist	5621	242	18	751	31
Xist	5622	428	28	1430	82
Xist	5623	681	59	862	67
Xist	5624	187	24	622	62
Xist	5625	241	15	522	70
Xist	5626	317	38	949	85
Xist	5627	331	34	727	26
Xist	5628	321	34	474	17
Xist	5629	282	36	570	57
Xist	5630	154	25	380	21
Xist	5631	159	21	517	20
Xist	5632	893	73	1473	65
Xist	5633	272	39	406	49
Xist	5634	412	48	660	74
Xist	5635	333	42	506	32
Xist	5636	466	107	1307	95
Xist	5637	338	120	731	80
Xist	5638	322	39	842	85
Xist	5639	225	32	333	55
Xist	5640	216	48	577	83
Xist	5641	606	60	989	72
Xist	5642	154	31	147	3
Xist	5643	631	73	1095	50
Xist	5644	400	127	465	122
Xist	5645	300	47	586	27
Xist	5646	511	70	650	30
Xist	5647	176	39	277	33
Xist	5648	267	18	468	33
Xist	5649	330	168	588	57
Xist	5650	252	47	440	21
Xist	5651	227	32	859	51
Xist	5652	583	222	724	125
Xist	5653	260	33	497	50
Xist	5654	522	37	1279	132
Xist	5655	343	14	400	30
Xist	5656	114	48	227	46
Xist	5657	148	20	341	27
Xist	5658	200	37	578	80
Xist	5659	707	203	1039	96
Xist	5660	401	77	655	61
Xist	5661	539	73	805	71
Xist	5662	235	62	374	38
Xist	5663	815	258	1288	179
Xist	5664	650	130	851	98
Xist	5665	305	94	598	99
Xist	5666	575	167	929	87
Xist	5667	399	41	610	64
Xist	5668	213	20	446	37
Xist	5669	258	47	626	97
Xist	5670	273	40	596	80
Xist	5671	175	33	447	30
Xist	5672	388	127	567	53
Xist	5673	194	30	580	26
Xist	5674	270	33	802	49
Xist	5675	305	38	484	32
Xist	5676	155	25	318	37
Xist	5677	306	42	653	80
Xist	5678	293	44	543	59
Xist	5679	317	18	688	16
Xist	5680	240	34	345	35
Xist	5681	159	12	423	5
Xist	5682	325	43	1396	122
Xist	5683	253	23	705	64
Xist	5684	336	25	781	47
Xist	5685	263	18	452	15
Xist	5686	306	19	485	33
Xist	5687	756	103	718	111
Xist	5688	125	15	357	23
Xist	5689	196	19	447	13
Xist	5690	202	33	390	5
Xist	5691	221	12	438	5
Xist	5692	907	95	1196	106
Xist	5693	99	16	259	16
Xist	5694	258	30	522	55
Xist	5695	139	18	314	12
Xist	5696	309	33	593	19
Xist	5697	320	35	938	13
Xist	5698	642	69	879	81
Xist	5699	491	43	1039	48
Xist	5700	315	27	524	49
Xist	5701	401	50	664	36
Xist	5702	325	50	422	57
Xist	5703	499	58	702	59
Xist	5704	423	24	1067	84
Xist	5705	239	32	961	41
Xist	5706	446	59	469	57
Xist	5707	277	27	443	40
Xist	5708	125	27	460	19
Xist	5709	84	27	397	38
Xist	5710	239	50	959	72
Xist	5711	250	22	351	16
Xist	5712	225	23	332	18
Xist	5713	337	90	800	137
Xist	5714	245	66	467	64
Xist	5715	349	50	650	85
Xist	5716	143	18	320	20
Xist	5717	259	21	593	27
Xist	5718	415	50	452	14
Xist	5719	292	39	650	53
Xist	5720	204	22	302	30
Xist	5721	248	23	601	37
Xist	5722	216	19	687	44
Xist	5723	208	18	316	31
Xist	5724	289	36	521	9
Xist	5725	305	27	552	17
Xist	5726	2106	249	2296	137
Xist	5727	275	37	533	14
Xist	5728	1336	332	1909	281
Xist	5729	613	89	888	104
Xist	5730	426	42	545	36
Xist	5731	215	38	397	18
Xist	5732	449	43	980	51
Xist	5733	382	28	890	30
Xist	5734	599	160	817	82
Xist	5735	198	26	400	9
Xist	5736	178	34	380	39
Xist	5737	258	40	620	11
Xist	5738	779	145	1082	82
Xist	5739	331	39	627	14
Xist	5740	210	16	391	12
Xist	5741	345	64	719	49
Xist	5742	402	97	872	66
Xist	5743	569	129	642	86
Xist	5744	342	28	443	40
Xist	5745	310	26	431	25
Xist	5746	206	31	241	7
Xist	5747	209	35	309	14
Xist	5748	256	38	1056	87
Xist	5749	669	82	1133	112
Xist	5750	204	36	475	37
Xist	5751	276	68	437	50
Xist	5752	785	213	1056	107
Xist	5753	1299	1008	2182	615
Xist	5754	263	58	428	32
Xist	5755	404	58	449	32
Xist	5756	449	61	487	29
Xist	5757	826	203	1155	63
Xist	5758	465	277	837	159
Xist	5759	314	46	553	33
Xist	5760	718	449	1241	250
Xist	5761	467	126	803	98
Xist	5762	587	76	709	44
Xist	5763	377	41	418	19
Xist	5764	256	38	265	14
Xist	5765	433	38	420	37
Xist	5766	506	71	554	30
Xist	5767	350	22	416	13
Xist	5768	1132	150	1165	104
Xist	5769	145	21	149	7
Xist	5770	562	32	697	12
Xist	5771	405	37	427	36
Xist	5772	271	31	359	20
Xist	5773	425	159	581	97
Xist	5774	360	50	561	11
Xist	5775	233	34	564	30
Xist	5776	731	170	1473	105
Xist	5777	127	5	200	22
Xist	5778	241	31	337	19
Xist	5779	161	13	283	10
Xist	5780	1517	209	1762	123
Xist	5781	225	31	320	10
Xist	5782	302	38	404	24
Xist	5783	248	35	325	41
Xist	5784	530	100	572	87
Xist	5785	823	221	1017	94
Xist	5786	2081	814	2755	314
Xist	5787	422	107	505	39
Xist	5788	503	65	591	45
Xist	5789	641	205	775	133
Xist	5790	807	291	1093	189
Xist	5791	1620	479	2113	309
Xist	5792	721	197	842	100
Xist	5793	232	13	273	7
Xist	5794	325	31	361	23
Xist	5795	354	28	608	26
Xist	5796	401	32	574	25
Xist	5797	459	150	617	101
Xist	5798	320	63	468	76
Xist	5799	367	25	461	71
Xist	5800	223	34	298	10
Xist	5801	235	35	437	24
Xist	5802	455	63	639	40
Xist	5803	509	65	590	37
Xist	5804	590	59	882	50
Xist	5805	956	214	1087	110
Xist	5806	222	16	381	17
Xist	5807	154	23	240	6
Xist	5808	454	47	536	43
Xist	5809	309	49	465	51
Xist	5810	411	43	404	22
Xist	5811	281	33	328	16
Xist	5812	350	35	538	25
Xist	5813	353	86	501	38
Xist	5814	194	35	396	39
Xist	5815	508	59	917	68
Xist	5816	486	20	702	46
Xist	5817	191	28	382	33
Xist	5818	109	14	166	15
Xist	5819	332	76	1224	185
Xist	5820	606	99	1072	110
Xist	5821	204	47	734	79
Xist	5822	255	61	720	73
Xist	5823	394	27	1011	53
Xist	5824	319	54	433	57
Xist	5825	718	61	1112	56
Xist	5826	399	51	555	66
Xist	5827	377	26	588	44
Xist	5828	238	82	534	84
Xist	5829	969	135	1238	87
Xist	5830	1134	349	1190	94
Xist	5831	389	58	420	32
Xist	5832	228	30	296	9
Xist	5833	191	29	267	3
Xist	5834	331	41	369	14
Xist	5835	620	163	761	73
Xist	5836	244	18	243	14
Xist	5837	338	58	307	10
Xist	5838	560	109	577	70
Xist	5839	517	107	612	74
Xist	5840	477	43	1036	85
Xist	5841	784	232	1521	198
Xist	5842	513	142	584	134
Xist	5843	261	136	344	64
Xist	5844	283	124	518	135
Xist	5845	1129	162	1262	103
Xist	5846	264	38	286	20
Xist	5847	281	27	315	16
Xist	5848	2218	255	2194	206
Xist	5849	146	14	158	4
Xist	5850	169	23	236	7
Xist	5851	202	40	240	34
Xist	5852	191	20	262	41
Xist	5853	441	98	479	59
Xist	5854	640	85	704	87
Xist	5855	1365	305	1554	168
Xist	5856	255	62	367	23
Xist	5857	253	57	786	128
Xist	5858	363	77	542	118
Xist	5859	308	40	333	43
Xist	5860	314	48	399	17
Xist	5861	172	36	252	21
Xist	5862	600	243	643	160
Xist	5863	196	51	242	60
Xist	5864	290	46	324	34
Xist	5865	221	31	340	58
Xist	5866	908	237	1302	156
Xist	5867	589	122	786	179
Xist	5868	802	192	1228	142
Xist	5869	464	100	1023	120
Xist	5870	542	102	688	129
Xist	5871	279	52	715	106
Xist	5872	283	47	890	215
Xist	5873	549	153	1021	248
Xist	5874	260	55	737	109
Xist	5875	330	31	449	26
Xist	5876	265	67	471	62
Xist	5877	134	41	265	65
Xist	5878	376	78	593	45
Xist	5879	636	157	1259	188
Xist	5880	364	62	846	50
Xist	5881	326	28	613	78
Xist	5882	305	55	297	55
Xist	5883	183	45	235	65
